Cliente,NOM_MUN,LAT_DEC,LON_DEC,MU,SIGMA
378,Hermenegildo Galeana,20.121734,-97.744621,9.741975385222513,2.6309294688990206
379,Hermosillo,29.0749,-110.958535,17.469524622518367,4.71784061441568
380,Heroica Ciudad de Ejutla de Crespo,16.564276,-96.731901,23.079773217397246,6.232951028111212
381,Heroica Ciudad de Huajuapan de León,17.806837,-97.776236,54.44692431652602,14.70400119184772
382,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",17.654466,-97.808338,18.098733739982393,4.887765577657439
383,Hidalgo,27.791681,-99.876055,56.396754851633176,15.230574747140622
384,Hidalgo,27.791681,-99.876055,13.11530183246312,3.541934024681835
385,Hidalgo,27.791681,-99.876055,16.03406655986279,4.33017910131661
386,Hidalgo del Parral,26.922088,-105.667143,89.7591926578532,24.24047441408484
387,Hidalgotitlán,17.771017,-94.646516,45.62124966129865,12.320528988810272
388,Higueras,25.961956,-100.01435,33.013143010973835,8.915568698756775
389,Hocabá,20.81624,-89.245099,15.854634302030842,4.281721412179226
390,Hoctún,20.865212,-89.202066,14.715837572324087,3.974176611787298
391,Homún,20.739488,-89.285661,39.589933368040796,10.691704531272347
392,Honey,20.239214,-98.212138,13.218176326953435,3.5697164331206017
393,Hopelchén,19.745548,-89.845044,48.05913593770871,12.97890745855686
394,Hostotipaquillo,21.058056,-104.050278,10.497983298221115,2.835097865797864
395,Huachinera,30.211274,-108.958829,53.57607975851497,14.468819873900951
396,Huajicori,22.637261,-105.319985,72.90213014206788,19.688036045258094
397,Huamantla,19.31266,-97.923103,80.65599611051242,21.782054318514902
398,Huamuxtitlán,17.802174,-98.565287,17.861883159644226,4.823801427996092
399,Huandacareo,19.988704,-101.275853,46.1236599832281,12.456210518394947
400,Huásabas,29.904188,-109.301469,117.86546152464938,31.830886840564624
401,Huasca de Ocampo,20.203611,-98.577615,36.68313079116326,9.906689967246729
402,Huatlatlauca,18.678774,-98.050772,30.36950774558315,8.201625412132655
403,Huauchinango,20.174698,-98.05134,60.39450555612896,16.310212061121533
404,Huautla,21.031387,-98.286821,76.31373547097931,20.609378241390218
405,Huayacocotla,20.537277,-98.479152,31.063312475866677,8.388995143463871
406,Huehuetla,20.460306,-98.078424,76.31852033118815,20.61067044643388
407,Huehuetla,20.460306,-98.078424,69.6867040817194,18.81967425591618
408,Huehuetlán,21.546249,-98.966354,24.051099839794183,6.495268651974915
409,Huehuetoca,19.833622,-99.204138,88.33091188551091,23.854751208551264
410,Huejotzingo,19.159008,-98.408033,92.4506765253324,24.96733975114559
411,Huejúcar,22.362222,-103.211667,36.14244158756299,9.760670797312747
412,Huejuquilla el Alto,22.628611,-103.894167,97.81450481945542,26.415901605092454
413,Hueyapan,19.882558,-97.445863,30.556117293728374,8.252021408835533
414,Hueyapan de Ocampo,18.151858,-95.142684,71.88056248747799,19.412150268435923
415,Hueyotlipan,19.469988,-98.348498,66.25117445176372,17.89187103456574
416,Hueytamalco,19.939479,-97.289041,89.56301338929028,24.18749400729463
417,Huhí,20.724991,-89.162199,25.90284074061988,6.995352003872716
418,Huiloapan de Cuauhtémoc,18.816577,-97.15592,111.86285439264465,30.209815613288683
419,Huimilpan,20.375245,-100.274334,28.53929871569729,7.707356982931341
420,Huitiupán,17.173232,-92.685932,88.30698758446664,23.848290183332946
421,Huitzilac,19.029033,-99.267453,15.490984926158099,4.183513828860796
422,Huixtán,16.712151,-92.454597,67.50720025658734,18.231074858527425
423,Hunucmá,21.016154,-89.877052,47.55433318567483,12.842579826450354
424,Iguala de la Independencia,18.344549,-99.538368,36.91041165108373,9.96806970682075
425,Igualapa,16.743713,-98.476618,64.87313471161436,17.51971598199063
426,Iliatenco,17.045531,-98.685811,67.35886959011293,18.191016502173852
427,Indé,25.912021,-105.223791,33.03228245180924,8.920737518931428
428,Irapuato,20.672801,-101.348117,79.34255198318257,21.427344034029257
429,Ixcateopan de Cuauhtémoc,18.502452,-99.793569,86.6609956726216,23.40377164831268
430,Ixcatepec,21.237634,-98.005952,88.3691907671817,23.86508884890057
431,Ixhuacán de los Reyes,19.355946,-97.11528,86.91937812389958,23.47355072067051
432,Ixhuatán,17.293271,-93.008382,11.701375640747376,3.160087434279251
433,Ixhuatlán del Café,19.051157,-96.984325,73.65096076475321,19.890266134591442
434,Ixhuatlán del Sureste,18.022754,-94.393728,11.63199516771902,3.1413504611461294
435,Ixil,21.153,-89.481211,35.85056511482302,9.68184628964927
436,Ixmatlahuacan,18.448569,-95.829882,38.21189362789145,10.31954947869724
437,Ixmiquilpan,20.484868,-99.218774,76.46685099766256,20.65072880278745
438,Ixtacamaxtitlán,19.623603,-97.81657,69.81589530735839,18.854563792095092
439,Ixtaczoquitlán,18.851066,-97.063067,16.01014225881853,4.3237180760982925
440,Ixtapa,16.803525,-92.905903,23.275952485960172,6.285931434901418
441,Ixtapaluca,19.313104,-98.884247,34.266776385693035,9.254126420196629
442,Ixtapan de la Sal,18.844606,-99.675823,57.76522487136483,15.600145389628402
443,Ixtenco,19.251144,-97.895111,33.805037375538824,9.129428633483094
444,Ixtepec,20.024937,-97.646779,104.29320554224091,28.16554723421292
445,Ixtlahuacán,19.001184,-103.738593,83.7685476763706,22.622633699418053
446,Ixtlán de Juárez,17.331529,-96.487802,27.17561355617449,7.339078545487223
447,Izúcar de Matamoros,18.602231,-98.465406,77.90709392052699,21.039682520930185
448,Jala,21.104821,-104.438217,94.47467239367677,25.513942484615285
449,Jalacingo,19.805966,-97.308682,44.216893190000604,11.941266808495014
450,Jalapa,17.719729,-92.812171,13.722979078987313,3.706044065227108
451,Jalostotitlán,21.168611,-102.461111,112.5494818326149,30.395247037054403
452,Jalpa de Méndez,18.176848,-93.062597,39.26934773404772,10.605126793346887
453,Jalpan,20.480096,-97.942631,117.69799141733958,31.7856596640364
454,Jesús Carranza,17.434927,-95.026253,32.35043987204784,8.736598300209371
455,Jesús María,21.961273,-102.343416,45.05663615665412,12.16804879365797
456,Jilotlán de los Dolores,19.370556,-103.019722,68.95462046976505,18.62196688423565
457,Jiménez del Teul,23.25411,-103.798384,35.60653724417158,9.615943832422428
458,Jiquipilas,16.667721,-93.650475,35.297913760700624,9.532596607106127
459,Jiquipilco,19.557599,-99.6086,55.0258924017971,14.86035800213101
460,Jitotol,17.067968,-92.862336,35.750083050437134,9.654709983732335
461,Jiutepec,18.881974,-99.177198,26.058348697407567,7.037348667791782
462,Jojutla,18.616566,-99.181044,8.442885838519215,2.2800957995443625
463,Jolalpan,18.320517,-98.844298,59.03560525681501,15.94322582872108
464,Jonacatepec de Leandro Valle,18.68069,-98.803223,86.76865502732075,23.43284626179511
465,Jonotla,20.03038,-97.574905,48.64288888318863,13.136556473883813
466,Jonuta,18.090706,-92.138729,27.94597604979965,7.547123557517058
467,Jopala,20.1628,-97.69292,108.94648209534941,29.42221663917574
468,José María Morelos,19.418438,-88.829156,50.15729713929027,13.545539370203333
469,Juan Aldama,24.290481,-103.39359,22.689807110375813,6.127636317052631
470,Juan Aldama,24.290481,-103.39359,48.322303249195556,13.049978735958355
471,Juan Rodríguez Clara,17.994004,-95.401354,71.55758442338049,19.324926427988633
472,Juanacatlán,20.509444,-103.167222,32.391111183823085,8.747582043080511
473,Juárez,27.606506,-100.72712,60.1409079650598,16.241725193807362
474,Juárez,27.606506,-100.72712,24.921944397805234,6.730449969921684
475,Juárez,27.606506,-100.72712,49.25056612971284,13.300666514429087
476,Juárez Hidalgo,20.783717,-98.828861,97.03696503551697,26.20591828549712
477,Juchipila,21.411504,-103.119243,11.41906888842511,3.0838473367031005
478,Juchique de Ferrer,19.841161,-96.69473,11.82817443628195,3.1943308679363356
479,Juchitán,16.627071,-98.636714,12.519586736461052,3.381054496745721
480,Juchitlán,20.083611,-104.098333,38.546833842511084,10.41000383175369
481,Julimes,28.423056,-105.430556,37.59703909105398,10.153501130586472
482,Kanasín,20.93464,-89.558059,73.27295680825391,19.78818193614202
483,Kantunil,20.79644,-89.036519,27.857456135935887,7.523217764209282
484,Kaua,20.620086,-88.414617,100.41746877307087,27.118861148845433
485,Kinchil,20.916462,-89.947583,21.567757391400036,5.8246142343135245
486,Kopomá,20.64897,-89.899526,43.98482746987129,11.878594863877332
487,La Barca,20.290278,-102.541944,38.381756165305696,10.365422757747297
488,La Compañía,16.55823,-96.81998,30.972400131898493,8.364443247634265
489,La Concordia,16.116716,-92.687934,86.50548771583391,23.361774984393616
490,La Cruz,27.863889,-105.196389,35.73333603970615,9.650187266079511
491,La Cruz,27.863889,-105.196389,47.451458691184506,12.814797418011585
492,La Grandeza,15.51013,-92.22588,45.66192097307389,12.331512731681412
493,La Huerta,19.485,-104.643333,33.453350150188214,9.034451562773823
494,La Magdalena Tlaltelulco,19.277355,-98.194962,19.098769523632445,5.1578364317831245
495,La Magdalena Tlatlauquitepec,18.75852,-98.100701,109.41061353560804,29.547560528411104
496,La Manzanilla de la Paz,20.004444,-103.15,77.98843654407747,21.061650006672465
497,La Misión,21.099419,-99.123187,19.608357135875178,5.295456268933295
498,La Paz,24.142222,-110.310833,50.19557602096109,13.555877010552642
499,La Pe,16.629959,-96.799658,21.59646655265315,5.832367464575507
500,La Perla,18.927619,-97.134024,22.577362895467793,6.097269498526537
501,La Reforma,16.623315,-97.844498,50.30802023586911,13.586243829078734
502,La Trinidad Vista Hermosa,17.77263,-97.505751,64.19368456195738,17.336222865790404
503,La Trinitaria,16.119059,-92.050469,94.87660065122033,25.62248770828302
504,La Yesca,21.318885,-104.009764,39.764580765663894,10.738870015366066
505,Lagos de Moreno,21.356389,-101.929167,70.31112833897457,18.988307014114273
506,Lagunillas,19.564623,-101.414779,37.08984390891567,10.016527395958132
507,Lampazos de Naranjo,27.025312,-100.504324,33.40071668789084,9.020237307293524
508,Landa de Matamoros,21.183456,-99.321915,65.01668051787992,17.558482133300537
509,Landero y Coss,19.735192,-96.851588,25.247314892007164,6.818319912890806
510,Las Margaritas,16.315947,-91.981568,42.29098695593771,11.42115427842043
511,Las Minas,19.690924,-97.146117,30.65181449790541,8.277865509708805
512,Las Rosas,16.364132,-92.369581,119.37269249043774,32.23793142931865
513,Las Vigas de Ramírez,19.638472,-97.103496,21.71369562777002,5.864026488145263
514,Lerdo,25.536552,-103.524849,75.87831319197377,20.49178758241683
515,Lerdo de Tejada,18.6282,-95.523222,84.34751576164169,22.778990509701345
516,Linares,24.859653,-99.567869,37.295592897896306,10.072092212835667
517,Lolotla,20.841164,-98.717289,57.59536233395058,15.554272110578346
518,Loma Bonita,18.109871,-95.879976,39.05642145475382,10.54762366890386
519,Loreto,26.012778,-111.343333,30.709232820411632,8.293371970232768
520,Loreto,26.012778,-111.343333,68.31823406198774,18.450103613428396
521,Los Aldamas,26.064143,-99.196733,15.359401270414669,4.147978190160047
522,Los Herreras,25.905606,-99.403297,29.48670103704997,7.963213581576727
523,Los Ramones,25.696392,-99.624031,69.51444911420072,18.77315487434429
524,Los Reyes,19.588974,-102.474679,61.62182219969947,16.641662654821236
525,Los Reyes de Juárez,18.946788,-97.813104,35.6735252870955,9.634034703033716
526,Macuspana,17.756431,-92.594071,56.14794212077288,15.163380084870118
527,Madera,29.19,-108.141389,37.953511176613446,10.249770406339406
528,Magdalena,20.906389,-103.976111,50.19796845106551,13.556523113074473
529,Magdalena,20.906389,-103.976111,77.28266966327182,20.87104976273209
530,Magdalena Jaltepec,17.323621,-97.221277,7.7323340975047055,2.088203350560323
531,Magdalena Mixtepec,16.896112,-96.907728,117.24103726739422,31.662254082366534
532,Magdalena Ocotlán,16.709455,-96.712365,44.02549878164653,11.889578606748472
533,Magdalena Teitipac,16.906621,-96.558739,62.71277032731771,16.93628540477653
534,Magdalena Tequisistlán,16.398917,-95.602909,42.101984977688055,11.370112179195718
535,Magdalena Tlacotepec,16.503966,-95.203306,60.365796394875844,16.30245883085955
536,Magdalena Yodocono de Porfirio Díaz,17.385094,-97.354976,93.7210569107826,25.310420190238272
537,Maguarichi,27.859303,-107.993956,25.16836469856111,6.796998529670359
538,Mama,20.477398,-89.365579,58.65042401000243,15.839203322706162
539,Maní,20.387762,-89.39289,44.02549878164653,11.889578606748472
540,Manzanillo,19.053206,-104.316381,23.0941277980238,6.236827643242202
541,Mapastepec,15.441134,-92.891606,37.80518051013903,10.209712049985836
542,Mapimí,25.833324,-103.848194,45.980114176962545,12.41744436708504
543,Marín,25.879302,-100.034049,35.534764341038795,9.596560756767474
544,Mariscala de Juárez,17.860506,-98.141621,19.00307231945541,5.131992330909854
545,Martínez de la Torre,20.073388,-97.05384,80.83782079844879,21.831158110174115
546,Mártires de Tacubaya,16.537986,-98.250913,46.43228346669905,12.539557743711246
547,Mascota,20.525556,-104.782222,30.503483831431,8.237807153355234
548,Matías Romero Avendaño,16.877889,-95.042149,86.35237218915063,23.32042442299638
549,Matlapa,21.337504,-98.826803,23.840565990604702,6.438411630053719
550,Maxcanú,20.585059,-90.00064,39.65213655075588,10.708503196839974
551,Mayapán,20.468744,-89.215171,27.14690439492138,7.331325315225243
552,Mazamitla,19.917222,-103.020278,66.52151905356385,17.964880619532728
553,Mazapa de Madero,15.387966,-92.187735,18.79253847026592,5.0751353089886555
554,Mazapil,24.638097,-101.554967,89.07495764798738,24.055689092840947
555,Mazapiltepec de Juárez,19.119264,-97.703501,36.826676597428815,9.945456118556638
556,Mazatán,14.863025,-92.449471,27.599073684657885,7.45343869185145
557,Mazatepec,18.733184,-99.366972,70.09580962957622,18.93015778714941
558,Mazatlán,23.200316,-106.422221,46.224142047613995,12.483346824311882
559,Mecatlán,20.210656,-97.68174,113.76005146545444,30.722174913101284
560,Mecayapan,18.221457,-94.837643,80.30670131526622,21.68772335032746
561,Melchor Ocampo,19.710414,-99.143458,99.32891307555704,26.82488450141197
562,Melchor Ocampo,19.710414,-99.143458,18.38104049230466,4.964005675233589
563,Melchor Ocampo,19.710414,-99.143458,59.59782633135511,16.09505992135155
564,Méndez,25.116548,-98.586217,88.84289192785806,23.993017148223267
565,Mesones Hidalgo,16.915356,-97.966546,71.92601865946209,19.424426216350728
566,Metepec,20.23841,-98.322164,7.115087130562808,1.9215088999277228
567,Metlatónoc,17.195372,-98.407099,3.366149156927327,0.9090662482173189
568,Metztitlán,20.5947,-98.764144,84.42646595508774,22.800311892921794
569,Mexicali,32.641176,-115.475579,43.13551478280007,11.649228468627049
570,Mexticacán,21.263056,-102.777778,35.86731212555401,9.686369007302092
571,Mezquital del Oro,21.216722,-103.362901,8.758686612303443,2.365381332426158
572,Miacatlán,18.769983,-99.360265,17.560436966486552,4.7423925102452875
573,Miahuatlán de Porfirio Díaz,16.328478,-96.596524,23.75683093694979,6.415798041789605
574,Mier,26.43047,-99.148694,86.33801760852408,23.31654780786539
575,Mier y Noriega,23.423119,-100.119669,3.253704942019307,0.8786994296912249
576,Miguel Auza,24.294446,-103.451449,97.85756856133509,26.427531450485425
577,Minatitlán,19.38611,-104.049637,13.172720154969342,3.557440485205798
578,Mineral del Chico,20.215571,-98.731229,33.75479634334588,9.115860480524628
579,Mineral del Monte,20.140491,-98.67153,4.325513628802137,1.1681533594718638
580,Miquihuana,23.57395,-99.754197,15.029245916003886,4.058816042147261
581,Mixistlán de la Reforma,17.146838,-96.112028,4.686770574570457,1.265714840268463
582,Mixquiahuala de Juárez,20.22938,-99.213798,3.315908124734382,0.8954980952588514
583,Mixtla de Altamirano,18.595618,-96.992734,16.8092139136968,4.539516318390108
584,Mixtlán,20.440556,-104.408889,7.890234484396819,2.1308461170012207
585,Mocochá,21.105684,-89.452056,12.801893488783318,3.4572945943218714
586,Moctezuma,22.749894,-101.085559,12.246849704556494,3.3073988092568976
587,Moctezuma,22.749894,-101.085559,3.5479738448637,0.9581700398765344
588,Molango de Escamilla,20.786498,-98.730814,18.306875159067452,4.943976497056804
589,Molcaxac,18.737901,-97.911859,14.469417271568213,3.9076280520386244
590,Monclova,26.901242,-101.417224,2.1675416746099203,0.5853688847795955
591,Monte Escobedo,22.302785,-103.561643,12.892805832751504,3.4818464901514794
592,Montecristo de Guerrero,15.693918,-92.61926,83.03885649452069,22.42557243025936
593,Morelia,19.703384,-101.192046,38.484630659796004,10.393205166186062
594,Morelos,28.410104,-100.886631,111.92745000546415,30.22726038137814
595,Morelos,28.410104,-100.886631,3.7130515220690916,1.0027511138829275
596,Moris,28.148384,-108.523238,2.0120337178222334,0.5433722208605296
597,Moroleón,20.13187,-101.189209,108.05889052660739,29.18251260357615
598,Moyahua de Estrada,21.265594,-103.165697,36.51087582364459,9.860170585674842
599,Muna,20.483953,-89.713378,48.95868965697286,13.221842006765609
600,Muxupip,21.042823,-89.329891,1.7560436966486554,0.4742392510245288
601,Nacajuca,18.168857,-93.020043,16.404893226048813,4.4303249922005365
602,Naco,31.33116,-109.948507,32.2356032270354,8.705585379161446
603,Nácori Chico,29.686129,-108.978846,3.3541870064051973,0.9058357356081599
604,Nacozari de García,30.373723,-109.68647,26.713874546020282,7.21438075877369
605,Nadadores,27.029031,-101.592023,7.280164807768199,1.9660899739341158
606,Nahuatzen,19.654073,-101.917137,67.18422219248983,18.14385101808013
607,Namiquipa,29.25076,-107.408872,12.813855639305448,3.4605251069310303
608,Nanchital de Lázaro Cárdenas del Río,18.072141,-94.411176,22.878809088625463,6.178678416277341
609,Naranjal,18.810826,-96.961341,1.7991074385283226,0.48586909641750087
610,Natividad,17.296876,-96.433294,11.596108716152633,3.131658923318653
611,Natívitas,19.234508,-98.315194,34.66152735292332,9.360733336298873
612,Naucalpan de Juárez,19.478803,-99.233218,1.9211213738540467,0.5188203250309218
613,Naupan,20.228472,-98.109733,64.31330606717869,17.368527991881994
614,Nautla,20.209192,-96.774147,8.7180153005282,2.3543975895550178
615,Nauzontla,19.959038,-97.60312,27.168436265861214,7.337140237921729
616,Nava,28.421875,-100.767554,21.615605993488558,5.8375362847501595
617,Navojoa,27.081598,-109.445546,5.213105197544169,1.4078573950714552
618,Navolato,24.767219,-107.69676,55.37997205725214,14.955981175362114
619,Nazareno Etla,17.17799,-96.824002,10.084092890155425,2.7233221295209655
620,Nazas,25.227777,-104.113803,20.88591481163864,5.640475015591466
621,Nejapa de Madero,16.608181,-95.98045,17.18961030030053,4.642246619361361
622,Nicolás Bravo,18.613223,-97.305659,2.5766472224667596,0.6958524160128303
623,Nicolás Flores,20.767778,-99.150556,7.00742777586364,1.8924342864452928
624,Nicolás Ruíz,16.437073,-92.585347,3.0814499745006376,0.8321800481193365
625,Nochistlán de Mejía,21.363253,-102.847165,12.57461262886285,3.395914854747852
626,Nogales,31.325898,-110.945785,4.509730746842936,1.217903253652911
627,Nonoava,27.472054,-106.735332,15.27566621675976,4.125364601895935
628,Nopala de Villagrán,20.251744,-99.644328,75.86395861134723,20.487910967285842
629,Nopaltepec,19.778769,-98.709587,20.06052642561168,5.4175696455595
630,Noria de Ángeles,22.442701,-101.908896,97.93173389457229,26.44756062866221
631,Nuevo Casas Grandes,30.413986,-107.912103,2.8326372436403378,0.7649853858488311
632,Nuevo Ideal,24.888313,-105.074205,8.971612891597355,2.4228844568691867
633,Nuevo Laredo,27.486291,-99.508493,11.397537017485279,3.0780324140066146
634,Nuevo Morelos,22.534471,-99.221333,14.34501090613806,3.8740307209033715
635,Nuevo Urecho,19.165872,-101.868847,8.945296160448668,2.415777329129037
636,Nuevo Zoquiápam,17.291322,-96.619984,3.4594539309999393,0.9342642465687583
637,Numarán,20.2549,-101.947197,91.35015867729646,24.670132591102973
638,Oaxaca de Juárez,17.059993,-96.72545,30.436495788507074,8.219716282743944
639,Ocampo,27.311215,-102.397405,5.949973669707365,1.6068569717956447
640,Ocampo,27.311215,-102.397405,6.921300292104305,1.8691745956593484
641,Ocampo,27.311215,-102.397405,1.1914301920041286,0.32175905587222803
642,Ocosingo,16.908038,-92.095827,10.27070243830065,2.773718126223845
643,Ocotepec,17.225029,-93.164405,20.321301306994112,5.487994820439166
644,Ocotepec,17.225029,-93.164405,2.581432082675612,0.697144621056494
645,Ocotlán,20.351389,-102.768056,12.780361617843484,3.4514796716253855
646,Ocoyoacac,19.269281,-99.455695,56.822607410221,15.345580996026682
647,Ocozocoautla de Espinosa,16.761462,-93.375653,7.301696678708033,1.971904896630602
648,Ocuituco,18.877693,-98.775698,19.280594211568822,5.2069402234423405
649,Ojocaliente,22.571967,-102.252934,82.90248797856839,22.388744586514946
650,Ojuelos de Jalisco,21.864167,-101.593333,1.0909481276182382,0.2946227499552931
651,Olinalá,17.778332,-98.741256,6.363864077773056,1.7186327080725432
652,Olintla,20.10175,-97.684695,8.160579086196952,2.203855701968212
653,Oluta,17.928185,-94.896944,10.45491955634145,2.823468020404892
654,Omealca,18.747305,-96.786203,3.1125515658581753,0.8405793809031499
655,Omitlán de Juárez,20.1695,-98.648639,3.8111411563505557,1.0292413172780304
656,Opichén,20.550651,-89.856244,9.959686524725276,2.689724798385713
657,Opodepe,29.926764,-110.631345,27.25217131951612,7.359753826185841
658,Oquitoa,30.742054,-111.734818,9.971648675247407,2.692955310994872
659,Oriental,19.375803,-97.619351,62.66731415533362,16.924009456861725
660,Orizaba,18.850961,-97.098914,2.468987867767592,0.6667778025304001
661,Ostuacán,17.405591,-93.337136,13.20860660653573,3.5671320230332744
662,Osumacinta,16.935467,-93.091337,6.892591130851193,1.861421365397367
663,Otáez,24.698689,-105.994058,5.5217286810151185,1.4912046203877554
664,Otatitlán,18.176713,-96.034574,14.91440927099144,4.0278031210993355
665,Oteapan,17.999503,-94.666589,15.02206862569061,4.056877734581766
666,Otzoloapan,19.117408,-100.297712,1.2392787940926477,0.33468110630886366
667,Oxchuc,16.786119,-92.334917,4.425995693188027,1.1952896653887988
668,Oxkutzcab,20.301933,-89.418752,10.914266136391232,2.947519704596594
669,Ozuluama de Mascareñas,21.661261,-97.850506,1.8086771589460267,0.48845350650482805
670,Pabellón de Arteaga,22.149202,-102.276542,10.127156632035092,2.7349519749139377
671,Pachuca de Soto,20.12236,-98.737001,0.9115158697862911,0.24616506081790934
672,Pacula,21.050821,-99.296099,1.7895377181106187,0.48328468633017374
673,Pajacuarán,20.116894,-102.565513,12.742082736172668,3.4411420312760765
674,Pajapan,18.261744,-94.691785,14.507696153239026,3.9179656923879325
675,Palenque,17.509133,-91.981033,6.471523432472225,1.7477073215549732
676,Palizada,18.253598,-92.090902,18.369078341782526,4.96077516262443
677,Palmar de Bravo,18.835926,-97.547507,0.5957150960020643,0.16087952793611401
678,Palmillas,23.301759,-99.547539,62.8778480045231,16.98086647878292
679,Panabá,21.296861,-88.271183,2.947473888652784,0.7959983068967568
680,Panindícuaro,19.983959,-101.76146,3.9905734141825024,1.0776990064154142
681,Panotla,19.315129,-98.267233,11.658311898867707,3.148457588886279
682,Pantelhó,17.006659,-92.46958,6.162899949001275,1.664360096238673
683,Pantepec,17.188092,-93.049546,7.58161100092587,2.0474988916849206
684,Pantepec,17.188092,-93.049546,1.6124978903830975,0.4354730997146218
685,Pánuco,22.053613,-98.181305,24.859741215090157,6.713651304354057
686,Pánuco,22.053613,-98.181305,9.883128761383645,2.669049517687096
687,Papalotla,19.563378,-98.858209,5.294447821094652,1.429824880813736
688,Papalotla,19.563378,-98.858209,5.715515519473621,1.54353892465613
689,Parácuaro,19.145773,-102.220048,1.4258883422378728,0.38507710301174275
690,Paraíso,18.39577,-93.214237,1.5622568581901526,0.42190494675615436
691,Parás,26.498539,-99.525422,6.768184765421043,1.8278240342621142
692,Paso de Ovejas,19.285047,-96.438453,27.900519877815555,7.534847609602254
693,Paso del Macho,18.972155,-96.724511,12.909552843482485,3.4863692078043016
694,Pátzcuaro,19.513598,-101.610116,3.21064120013964,0.867069584298253
695,Pedro Escobedo,20.502494,-100.14473,0.8517051171756421,0.23001249777211477
696,Pénjamo,20.431795,-101.725044,3.301553544107826,0.8916214801278606
697,Peñamiller,21.053631,-99.814526,9.41182003081173,2.5417673208862346
698,Peñón Blanco,24.792509,-104.034267,68.18425797613989,18.41392187220582
699,Perote,19.560653,-97.244072,29.16611540305689,7.876635843651267
700,Pesquería,25.783258,-100.053678,8.253883860269566,2.2290537003196516
701,Petatlán,17.538207,-101.274552,1.0789859770961083,0.2913922373461342
702,Petlalcingo,18.082201,-97.917848,5.251384079214984,1.4181950354207637
703,Peto,20.125918,-88.923985,1.9426532447938802,0.5246352477274079
704,Piaxtla,18.198756,-98.260145,20.838066209550117,5.62755296515483
705,Pichucalco,17.508551,-93.117768,2.014426147926659,0.5440183233823613
706,Piedras Negras,28.708093,-100.528441,22.634781217974016,6.1127759590505
707,Pihuamo,19.2525,-103.375,2.571862362257908,0.6945602109691668
708,Pijijiapan,15.691674,-93.209317,12.476522994581387,3.369424651352749
709,Pilcaya,18.747584,-99.676175,6.705981582705968,1.811025368694488
710,Pinal de Amoles,21.135303,-99.62754,0.8995537192641613,0.24293454820875043
711,Pinos,22.298842,-101.575167,5.220282487857447,1.4097957026369508
712,Pinotepa de Don Luis,16.428442,-97.977435,4.830316380836015,1.3044809915783702
713,Pisaflores,21.194782,-99.005997,33.14951152692611,8.952396542501186
714,Pitiquito,30.675996,-112.053925,0.7464381925808998,0.20158398681151632
715,Platón Sánchez,21.273198,-98.374145,5.914087218140975,1.5971654339681678
716,Playa Vicente,17.832133,-95.812057,5.571969713208063,1.5047727733462228
717,Playas de Rosarito,32.363684,-117.054459,2.5359759106915183,0.68486867314169
718,Pluma Hidalgo,15.925846,-96.419443,8.796965493974257,2.3757189727754664
719,Poncitlán,20.381389,-102.924167,13.246885488206546,3.577469663382583
720,Poza Rica de Hidalgo,20.534088,-97.443567,3.418782619224698,0.9232805036976179
721,Praxedis G. Guerrero,31.372068,-106.005395,6.531334185082874,1.763859884600768
722,Progreso,27.428978,-100.987233,4.894911993655516,1.3219257596678282
723,Progreso,27.428978,-100.987233,3.7728622746797402,1.0189036769287219
724,Progreso de Obregón,20.248204,-99.189505,6.892591130851193,1.861421365397367
725,Pueblo Nuevo,23.778151,-105.360192,27.05838448105762,7.307419521917467
726,Pueblo Nuevo Solistahuacán,17.157568,-92.897322,5.14133229441139,1.3884743194165017
727,Puente de Ixtla,18.616875,-99.323701,2.2440994379515513,0.6060441654782125
728,Puente Nacional,19.327374,-96.481639,10.17022037391476,2.74658182030691
729,Puerto Morelos,20.848453,-86.876177,8.851991386376055,2.3905793307775975
730,Puerto Peñasco,31.306355,-113.540496,43.30776975031875,11.695747850198938
731,Puerto Vallarta,20.613611,-105.227222,0.9761114826057921,0.2636098289073675
732,Puruándiro,20.088665,-101.5152,3.4068204687025685,0.9200499910884591
733,Putla Villa de Guerrero,17.026205,-97.928153,6.519372034560743,1.7606293719916088
734,Quecholac,18.955063,-97.660449,24.797538032375087,6.696852638786432
735,Quechultenango,17.409167,-99.240833,16.01014225881853,4.3237180760982925
736,Queréndaro,19.809821,-100.88352,3.4618463611043655,0.9349103490905901
737,Quimixtlán,19.253262,-97.135678,5.607856164774452,1.5144643111736995
738,Quintana Roo,20.867188,-88.631751,1.0837708373049602,0.29268444238979774
739,Quiriego,27.520488,-109.251229,5.217890057753021,1.409149600115119
740,Quiroga,19.663786,-101.524004,3.528834404028292,0.95300121970188
741,Rafael Delgado,18.810522,-97.073438,21.385932703463663,5.7755104426543085
742,Rafael Lucio,19.593106,-96.989558,4.325513628802137,1.1681533594718638
743,Ramos Arizpe,25.543234,-100.950782,22.988860873429058,6.2083991322816034
744,Rayón,17.200503,-93.011217,53.69570126373626,14.50112499999254
745,Rayón,17.200503,-93.011217,0.7081593109100844,0.19124634646220778
746,Rayón,17.200503,-93.011217,3.6412786189363127,0.9833680382279738
747,Rayones,25.018122,-100.073214,6.715551303123672,1.813609778781815
748,Reforma,17.865812,-93.147108,2.526406190273815,0.682284263054363
